threshold,f1,recall,precision,overallAcc,lambda,sensor
0.3,0.936102236421725,0.93015873015873,0.942122186495177,0.936507936507937,0.15,L8S2
0.3,0.93312101910828,0.93015873015873,0.936102236421725,0.933333333333333,0.15,L8S2
0.3,0.934817170111288,0.933333333333333,0.936305732484076,0.934920634920635,0.15,L8S2
0.3,0.936507936507937,0.936507936507937,0.936507936507937,0.936507936507937,0.15,L8S2
0.3,0.938388625592417,0.942857142857143,0.933962264150943,0.938095238095238,0.15,L8S2
0.3,0.94006309148265,0.946031746031746,0.934169278996865,0.93968253968254,0.15,L8S2
0.3,0.941548183254344,0.946031746031746,0.937106918238994,0.941269841269841,0.15,L8S2
0.3,0.944707740916272,0.949206349206349,0.940251572327044,0.944444444444444,0.15,L8S2
0.3,0.94620253164557,0.949206349206349,0.943217665615142,0.946031746031746,0.15,L8S2
0.3,0.94770206022187,0.949206349206349,0.94620253164557,0.947619047619048,0.15,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.15,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.15,L8S2
0.3,0.949526813880126,0.955555555555556,0.943573667711599,0.949206349206349,0.15,L8S2
0.3,0.946540880503145,0.955555555555556,0.937694704049844,0.946031746031746,0.15,L8S2
0.3,0.945054945054945,0.955555555555556,0.934782608695652,0.944444444444444,0.15,L8S2
0.3,0.940438871473354,0.952380952380952,0.928792569659443,0.93968253968254,0.15,L8S2
0.3,0.943396226415094,0.952380952380952,0.934579439252336,0.942857142857143,0.15,L8S2
0.3,0.944881889763779,0.952380952380952,0.9375,0.944444444444444,0.15,L8S2
0.3,0.944881889763779,0.952380952380952,0.9375,0.944444444444444,0.15,L8S2
0.3,0.944881889763779,0.952380952380952,0.9375,0.944444444444444,0.15,L8S2
0.3,0.940438871473354,0.952380952380952,0.928792569659443,0.93968253968254,0.15,L8S2
0.3,0.940438871473354,0.952380952380952,0.928792569659443,0.93968253968254,0.15,L8S2
0.3,0.940625,0.955555555555556,0.926153846153846,0.93968253968254,0.15,L8S2
0.3,0.937694704049844,0.955555555555556,0.920489296636086,0.936507936507937,0.15,L8S2
0.3,0.931888544891641,0.955555555555556,0.909365558912387,0.93015873015873,0.15,L8S2
0.3,0.929012345679012,0.955555555555556,0.903903903903904,0.926984126984127,0.15,L8S2
0.3,0.929012345679012,0.955555555555556,0.903903903903904,0.926984126984127,0.15,L8S2
0.3,0.92638036809816,0.958730158730159,0.896142433234421,0.923809523809524,0.15,L8S2
0.3,0.924961715160796,0.958730158730159,0.893491124260355,0.922222222222222,0.15,L8S2
0.3,0.923547400611621,0.958730158730159,0.890855457227139,0.920634920634921,0.15,L8S2
0.3,0.917933130699088,0.958730158730159,0.880466472303207,0.914285714285714,0.15,L8S2
0.3,0.918181818181818,0.961904761904762,0.878260869565217,0.914285714285714,0.15,L8S2
0.3,0.918181818181818,0.961904761904762,0.878260869565217,0.914285714285714,0.15,L8S2
0.3,0.918181818181818,0.961904761904762,0.878260869565217,0.914285714285714,0.15,L8S2
0.3,0.91679273827534,0.961904761904762,0.875722543352601,0.912698412698413,0.15,L8S2
0.3,0.911278195488722,0.961904761904762,0.865714285714286,0.906349206349206,0.15,L8S2
0.3,0.911278195488722,0.961904761904762,0.865714285714286,0.906349206349206,0.15,L8S2
0.3,0.905829596412556,0.961904761904762,0.855932203389831,0.9,0.15,L8S2
0.3,0.900740740740741,0.965079365079365,0.844444444444445,0.893650793650794,0.15,L8S2
0.3,0.900445765230312,0.964968152866242,0.844011142061281,0.890476190476191,0.15,L8S2
0.3,0.901785714285714,0.964968152866242,0.846368715083799,0.892063492063492,0.15,L8S2
0.3,0.901785714285714,0.964968152866242,0.846368715083799,0.892063492063492,0.15,L8S2
0.3,0.619957537154989,0.463492063492064,0.935897435897436,0.715873015873016,0.2,L8S2
0.3,0.696,0.552380952380952,0.940540540540541,0.758730158730159,0.2,L8S2
0.3,0.729044834307992,0.593650793650794,0.944444444444444,0.779365079365079,0.2,L8S2
0.3,0.779661016949152,0.657142857142857,0.958333333333333,0.814285714285714,0.2,L8S2
0.3,0.815356489945155,0.707936507936508,0.961206896551724,0.83968253968254,0.2,L8S2
0.3,0.830935251798561,0.733333333333333,0.95850622406639,0.850793650793651,0.2,L8S2
0.3,0.850088183421517,0.765079365079365,0.956349206349206,0.865079365079365,0.2,L8S2
0.3,0.86411149825784,0.787301587301587,0.957528957528958,0.876190476190476,0.2,L8S2
0.3,0.875862068965517,0.806349206349206,0.958490566037736,0.885714285714286,0.2,L8S2
0.3,0.885470085470086,0.822222222222222,0.959259259259259,0.893650793650794,0.2,L8S2
0.3,0.897133220910624,0.844444444444445,0.956834532374101,0.903174603174603,0.2,L8S2
0.3,0.906354515050167,0.860317460317461,0.957597173144876,0.911111111111111,0.2,L8S2
0.3,0.912106135986733,0.873015873015873,0.954861111111111,0.915873015873016,0.2,L8S2
0.3,0.921052631578947,0.888888888888889,0.955631399317406,0.923809523809524,0.2,L8S2
0.3,0.919803600654664,0.892063492063492,0.949324324324324,0.922222222222222,0.2,L8S2
0.3,0.93030794165316,0.911111111111111,0.950331125827815,0.931746031746032,0.2,L8S2
0.3,0.928802588996764,0.911111111111111,0.947194719471947,0.93015873015873,0.2,L8S2
0.3,0.930979133226324,0.920634920634921,0.941558441558442,0.931746031746032,0.2,L8S2
0.3,0.939297124600639,0.933333333333333,0.945337620578778,0.93968253968254,0.2,L8S2
0.3,0.939297124600639,0.933333333333333,0.945337620578778,0.93968253968254,0.2,L8S2
0.3,0.939490445859873,0.936507936507937,0.942492012779553,0.93968253968254,0.2,L8S2
0.3,0.941176470588235,0.93968253968254,0.942675159235669,0.941269841269841,0.2,L8S2
0.3,0.944532488114105,0.946031746031746,0.943037974683544,0.944444444444444,0.2,L8S2
0.3,0.943037974683544,0.946031746031746,0.94006309148265,0.942857142857143,0.2,L8S2
0.3,0.94770206022187,0.949206349206349,0.94620253164557,0.947619047619048,0.2,L8S2
0.3,0.950871632329635,0.952380952380952,0.949367088607595,0.950793650793651,0.2,L8S2
0.3,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952,0.2,L8S2
0.3,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952,0.2,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.2,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.2,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.2,L8S2
0.3,0.948031496062992,0.955555555555556,0.940625,0.947619047619048,0.2,L8S2
0.3,0.946540880503145,0.955555555555556,0.937694704049844,0.946031746031746,0.2,L8S2
0.3,0.943396226415094,0.952380952380952,0.934579439252336,0.942857142857143,0.2,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.2,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.2,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.2,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.2,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.2,L8S2
0.3,0.944881889763779,0.952380952380952,0.9375,0.944444444444444,0.2,L8S2
0.3,0.943573667711599,0.955555555555556,0.931888544891641,0.942857142857143,0.2,L8S2
0.3,0.936236391912908,0.955555555555556,0.917682926829268,0.934920634920635,0.2,L8S2
0.3,0.933333333333333,0.955555555555556,0.912121212121212,0.931746031746032,0.2,L8S2
0.3,0.930448222565688,0.955555555555556,0.906626506024096,0.928571428571429,0.2,L8S2
0.3,0.930448222565688,0.955555555555556,0.906626506024096,0.928571428571429,0.2,L8S2
0.3,0.927803379416283,0.958730158730159,0.898809523809524,0.925396825396825,0.2,L8S2
0.3,0.929230769230769,0.958730158730159,0.901492537313433,0.926984126984127,0.2,L8S2
0.3,0.92638036809816,0.958730158730159,0.896142433234421,0.923809523809524,0.2,L8S2
0.3,0.922137404580153,0.958730158730159,0.888235294117647,0.919047619047619,0.2,L8S2
0.3,0.922374429223744,0.961904761904762,0.885964912280702,0.919047619047619,0.2,L8S2
0.3,0.9209726443769,0.961904761904762,0.883381924198251,0.917460317460317,0.2,L8S2
0.3,0.918181818181818,0.961904761904762,0.878260869565217,0.914285714285714,0.2,L8S2
0.3,0.918181818181818,0.961904761904762,0.878260869565217,0.914285714285714,0.2,L8S2
0.3,0.912650602409639,0.961904761904762,0.868194842406877,0.907936507936508,0.2,L8S2
0.3,0.914027149321267,0.961904761904762,0.870689655172414,0.909523809523809,0.2,L8S2
0.3,0.908545727136432,0.961904761904762,0.860795454545455,0.903174603174603,0.2,L8S2
0.3,0.906110283159463,0.965079365079365,0.853932584269663,0.9,0.2,L8S2
0.3,0.908545727136432,0.964968152866242,0.858356940509915,0.9,0.2,L8S2
0.3,0.907185628742515,0.964968152866242,0.855932203389831,0.898412698412698,0.2,L8S2
0.3,0.907185628742515,0.964968152866242,0.855932203389831,0.898412698412698,0.2,L8S2
0.3,0.631578947368421,0.476190476190476,0.9375,0.722222222222222,0.25,L8S2
0.3,0.701195219123506,0.558730158730159,0.941176470588235,0.761904761904762,0.25,L8S2
0.3,0.738878143133462,0.606349206349206,0.945544554455445,0.785714285714286,0.25,L8S2
0.3,0.788785046728972,0.66984126984127,0.959090909090909,0.820634920634921,0.25,L8S2
0.3,0.823956442831216,0.720634920634921,0.961864406779661,0.846031746031746,0.25,L8S2
0.3,0.841354723707665,0.749206349206349,0.959349593495935,0.858730158730159,0.25,L8S2
0.3,0.85814360770578,0.777777777777778,0.95703125,0.871428571428572,0.25,L8S2
0.3,0.87001733102253,0.796825396825397,0.958015267175572,0.880952380952381,0.25,L8S2
0.3,0.883561643835616,0.819047619047619,0.95910780669145,0.892063492063492,0.25,L8S2
0.3,0.891156462585034,0.831746031746032,0.95970695970696,0.898412698412698,0.25,L8S2
0.3,0.902684563758389,0.853968253968254,0.95729537366548,0.907936507936508,0.25,L8S2
0.3,0.910299003322259,0.86984126984127,0.954703832752613,0.914285714285714,0.25,L8S2
0.3,0.919540229885057,0.888888888888889,0.952380952380952,0.922222222222222,0.25,L8S2
0.3,0.92483660130719,0.898412698412698,0.952861952861953,0.926984126984127,0.25,L8S2
0.3,0.923577235772358,0.901587301587302,0.946666666666667,0.925396825396825,0.25,L8S2
0.3,0.930533117932148,0.914285714285714,0.947368421052632,0.931746031746032,0.25,L8S2
0.3,0.929032258064516,0.914285714285714,0.944262295081967,0.93015873015873,0.25,L8S2
0.3,0.929487179487179,0.920634920634921,0.938511326860841,0.93015873015873,0.25,L8S2
0.3,0.937799043062201,0.933333333333333,0.942307692307692,0.938095238095238,0.25,L8S2
0.3,0.937799043062201,0.933333333333333,0.942307692307692,0.938095238095238,0.25,L8S2
0.3,0.93968253968254,0.93968253968254,0.93968253968254,0.93968253968254,0.25,L8S2
0.3,0.942857142857143,0.942857142857143,0.942857142857143,0.942857142857143,0.25,L8S2
0.3,0.944707740916272,0.949206349206349,0.940251572327044,0.944444444444444,0.25,L8S2
0.3,0.943217665615142,0.949206349206349,0.93730407523511,0.942857142857143,0.25,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.25,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.25,L8S2
0.3,0.950871632329635,0.952380952380952,0.949367088607595,0.950793650793651,0.25,L8S2
0.3,0.95253164556962,0.955555555555556,0.949526813880126,0.952380952380952,0.25,L8S2
0.3,0.949526813880126,0.955555555555556,0.943573667711599,0.949206349206349,0.25,L8S2
0.3,0.949526813880126,0.955555555555556,0.943573667711599,0.949206349206349,0.25,L8S2
0.3,0.949526813880126,0.955555555555556,0.943573667711599,0.949206349206349,0.25,L8S2
0.3,0.946540880503145,0.955555555555556,0.937694704049844,0.946031746031746,0.25,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.25,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.25,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.25,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.25,L8S2
0.3,0.950871632329635,0.952380952380952,0.949367088607595,0.950793650793651,0.25,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.25,L8S2
0.3,0.944881889763779,0.952380952380952,0.9375,0.944444444444444,0.25,L8S2
0.3,0.943396226415094,0.952380952380952,0.934579439252336,0.942857142857143,0.25,L8S2
0.3,0.940438871473354,0.952380952380952,0.928792569659443,0.93968253968254,0.25,L8S2
0.3,0.934579439252336,0.952380952380952,0.91743119266055,0.933333333333333,0.25,L8S2
0.3,0.933125972006221,0.952380952380952,0.914634146341463,0.931746031746032,0.25,L8S2
0.3,0.930232558139535,0.952380952380952,0.909090909090909,0.928571428571429,0.25,L8S2
0.3,0.93167701863354,0.952380952380952,0.911854103343465,0.93015873015873,0.25,L8S2
0.3,0.929012345679012,0.955555555555556,0.903903903903904,0.926984126984127,0.25,L8S2
0.3,0.929012345679012,0.955555555555556,0.903903903903904,0.926984126984127,0.25,L8S2
0.3,0.924731182795699,0.955555555555556,0.895833333333333,0.922222222222222,0.25,L8S2
0.3,0.920489296636086,0.955555555555556,0.887905604719764,0.917460317460317,0.25,L8S2
0.3,0.920731707317073,0.958730158730159,0.885630498533724,0.917460317460317,0.25,L8S2
0.3,0.917933130699088,0.958730158730159,0.880466472303207,0.914285714285714,0.25,L8S2
0.3,0.916540212443096,0.958730158730159,0.877906976744186,0.912698412698413,0.25,L8S2
0.3,0.916540212443096,0.958730158730159,0.877906976744186,0.912698412698413,0.25,L8S2
0.3,0.91238670694864,0.958730158730159,0.870317002881844,0.907936507936508,0.25,L8S2
0.3,0.913767019667171,0.958730158730159,0.872832369942197,0.909523809523809,0.25,L8S2
0.3,0.91238670694864,0.958730158730159,0.870317002881844,0.907936507936508,0.25,L8S2
0.3,0.911278195488722,0.961904761904762,0.865714285714286,0.906349206349206,0.25,L8S2
0.3,0.913767019667171,0.961783439490446,0.870317002881844,0.906349206349206,0.25,L8S2
0.3,0.91238670694864,0.961783439490446,0.867816091954023,0.904761904761905,0.25,L8S2
0.3,0.913767019667171,0.961783439490446,0.870317002881844,0.906349206349206,0.25,L8S2
0.3,0.652719665271967,0.495238095238095,0.957055214723926,0.736507936507937,0.3,L8S2
0.3,0.723320158102767,0.580952380952381,0.958115183246073,0.777777777777778,0.3,L8S2
0.3,0.762452107279693,0.631746031746032,0.961352657004831,0.803174603174603,0.3,L8S2
0.3,0.805914972273568,0.692063492063492,0.964601769911504,0.833333333333333,0.3,L8S2
0.3,0.840215439856373,0.742857142857143,0.966942148760331,0.858730158730159,0.3,L8S2
0.3,0.851590106007067,0.765079365079365,0.960159362549801,0.866666666666667,0.3,L8S2
0.3,0.86411149825784,0.787301587301587,0.957528957528958,0.876190476190476,0.3,L8S2
0.3,0.87392055267703,0.803174603174603,0.958333333333333,0.884126984126984,0.3,L8S2
0.3,0.883959044368601,0.822222222222222,0.955719557195572,0.892063492063492,0.3,L8S2
0.3,0.89527027027027,0.841269841269841,0.956678700361011,0.901587301587302,0.3,L8S2
0.3,0.901830282861897,0.860317460317461,0.947552447552448,0.906349206349206,0.3,L8S2
0.3,0.910891089108911,0.876190476190476,0.948453608247423,0.914285714285714,0.3,L8S2
0.3,0.919540229885057,0.888888888888889,0.952380952380952,0.922222222222222,0.3,L8S2
0.3,0.926590538336052,0.901587301587302,0.953020134228188,0.928571428571429,0.3,L8S2
0.3,0.925324675324675,0.904761904761905,0.946843853820598,0.926984126984127,0.3,L8S2
0.3,0.932258064516129,0.917460317460317,0.947540983606557,0.933333333333333,0.3,L8S2
0.3,0.930756843800322,0.917460317460317,0.944444444444444,0.931746031746032,0.3,L8S2
0.3,0.9312,0.923809523809524,0.938709677419355,0.931746031746032,0.3,L8S2
0.3,0.937799043062201,0.933333333333333,0.942307692307692,0.938095238095238,0.3,L8S2
0.3,0.937799043062201,0.933333333333333,0.942307692307692,0.938095238095238,0.3,L8S2
0.3,0.941176470588235,0.93968253968254,0.942675159235669,0.941269841269841,0.3,L8S2
0.3,0.944356120826709,0.942857142857143,0.945859872611465,0.944444444444444,0.3,L8S2
0.3,0.944707740916272,0.949206349206349,0.940251572327044,0.944444444444444,0.3,L8S2
0.3,0.943217665615142,0.949206349206349,0.93730407523511,0.942857142857143,0.3,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.950871632329635,0.952380952380952,0.949367088607595,0.950793650793651,0.3,L8S2
0.3,0.954041204437401,0.955555555555556,0.95253164556962,0.953968253968254,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.950871632329635,0.952380952380952,0.949367088607595,0.950793650793651,0.3,L8S2
0.3,0.950871632329635,0.952380952380952,0.949367088607595,0.950793650793651,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.3,L8S2
0.3,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952,0.3,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.3,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.3,L8S2
0.3,0.944881889763779,0.952380952380952,0.9375,0.944444444444444,0.3,L8S2
0.3,0.941915227629513,0.952380952380952,0.93167701863354,0.941269841269841,0.3,L8S2
0.3,0.9375,0.952380952380952,0.923076923076923,0.936507936507937,0.3,L8S2
0.3,0.93603744149766,0.952380952380952,0.920245398773006,0.934920634920635,0.3,L8S2
0.3,0.933125972006221,0.952380952380952,0.914634146341463,0.931746031746032,0.3,L8S2
0.3,0.933125972006221,0.952380952380952,0.914634146341463,0.931746031746032,0.3,L8S2
0.3,0.930448222565688,0.955555555555556,0.906626506024096,0.928571428571429,0.3,L8S2
0.3,0.930448222565688,0.955555555555556,0.906626506024096,0.928571428571429,0.3,L8S2
0.3,0.926153846153846,0.955555555555556,0.898507462686567,0.923809523809524,0.3,L8S2
0.3,0.920489296636086,0.955555555555556,0.887905604719764,0.917460317460317,0.3,L8S2
0.3,0.920731707317073,0.958730158730159,0.885630498533724,0.917460317460317,0.3,L8S2
0.3,0.919330289193303,0.958730158730159,0.883040935672515,0.915873015873016,0.3,L8S2
0.3,0.917933130699088,0.958730158730159,0.880466472303207,0.914285714285714,0.3,L8S2
0.3,0.916540212443096,0.958730158730159,0.877906976744186,0.912698412698413,0.3,L8S2
0.3,0.913767019667171,0.958730158730159,0.872832369942197,0.909523809523809,0.3,L8S2
0.3,0.916540212443096,0.958730158730159,0.877906976744186,0.912698412698413,0.3,L8S2
0.3,0.913767019667171,0.958730158730159,0.872832369942197,0.909523809523809,0.3,L8S2
0.3,0.912650602409639,0.961904761904762,0.868194842406877,0.907936507936508,0.3,L8S2
0.3,0.915151515151515,0.961783439490446,0.872832369942197,0.907936507936508,0.3,L8S2
0.3,0.915151515151515,0.961783439490446,0.872832369942197,0.907936507936508,0.3,L8S2
0.3,0.915151515151515,0.961783439490446,0.872832369942197,0.907936507936508,0.3,L8S2
0.3,0.674897119341564,0.520634920634921,0.95906432748538,0.749206349206349,0.35,L8S2
0.3,0.73828125,0.6,0.959390862944162,0.787301587301587,0.35,L8S2
0.3,0.771863117870723,0.644444444444445,0.962085308056872,0.80952380952381,0.35,L8S2
0.3,0.815356489945155,0.707936507936508,0.961206896551724,0.83968253968254,0.35,L8S2
0.3,0.849023090586146,0.758730158730159,0.963709677419355,0.865079365079365,0.35,L8S2
0.3,0.863636363636364,0.784126984126984,0.961089494163424,0.876190476190476,0.35,L8S2
0.3,0.875862068965517,0.806349206349206,0.958490566037736,0.885714285714286,0.35,L8S2
0.3,0.883561643835616,0.819047619047619,0.95910780669145,0.892063492063492,0.35,L8S2
0.3,0.893401015228427,0.838095238095238,0.956521739130435,0.9,0.35,L8S2
0.3,0.902684563758389,0.853968253968254,0.95729537366548,0.907936507936508,0.35,L8S2
0.3,0.90547263681592,0.866666666666667,0.947916666666667,0.909523809523809,0.35,L8S2
0.3,0.914473684210526,0.882539682539683,0.948805460750853,0.917460317460317,0.35,L8S2
0.3,0.92156862745098,0.895238095238095,0.949494949494949,0.923809523809524,0.35,L8S2
0.3,0.928571428571428,0.907936507936508,0.950166112956811,0.93015873015873,0.35,L8S2
0.3,0.927302100161551,0.911111111111111,0.944078947368421,0.928571428571429,0.35,L8S2
0.3,0.933977455716586,0.920634920634921,0.947712418300654,0.934920634920635,0.35,L8S2
0.3,0.932475884244373,0.920634920634921,0.944625407166124,0.933333333333333,0.35,L8S2
0.3,0.9344,0.926984126984127,0.941935483870968,0.934920634920635,0.35,L8S2
0.3,0.940988835725678,0.936507936507937,0.94551282051282,0.941269841269841,0.35,L8S2
0.3,0.940988835725678,0.936507936507937,0.94551282051282,0.941269841269841,0.35,L8S2
0.3,0.944356120826709,0.942857142857143,0.945859872611465,0.944444444444444,0.35,L8S2
0.3,0.947535771065183,0.946031746031746,0.949044585987261,0.947619047619048,0.35,L8S2
0.3,0.947867298578199,0.952380952380952,0.943396226415094,0.947619047619048,0.35,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.35,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.35,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.35,L8S2
0.3,0.95253164556962,0.955555555555556,0.949526813880126,0.952380952380952,0.35,L8S2
0.3,0.955696202531646,0.958730158730159,0.952681388012618,0.955555555555556,0.35,L8S2
0.3,0.95253164556962,0.955555555555556,0.949526813880126,0.952380952380952,0.35,L8S2
0.3,0.954041204437401,0.955555555555556,0.95253164556962,0.953968253968254,0.35,L8S2
0.3,0.954041204437401,0.955555555555556,0.95253164556962,0.953968253968254,0.35,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.35,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.35,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.35,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.35,L8S2
0.3,0.95253164556962,0.955555555555556,0.949526813880126,0.952380952380952,0.35,L8S2
0.3,0.957074721780604,0.955555555555556,0.95859872611465,0.957142857142857,0.35,L8S2
0.3,0.95253164556962,0.955555555555556,0.949526813880126,0.952380952380952,0.35,L8S2
0.3,0.946372239747634,0.952380952380952,0.940438871473354,0.946031746031746,0.35,L8S2
0.3,0.943396226415094,0.952380952380952,0.934579439252336,0.942857142857143,0.35,L8S2
0.3,0.940438871473354,0.952380952380952,0.928792569659443,0.93968253968254,0.35,L8S2
0.3,0.936236391912908,0.955555555555556,0.917682926829268,0.934920634920635,0.35,L8S2
0.3,0.934782608695652,0.955555555555556,0.914893617021277,0.933333333333333,0.35,L8S2
0.3,0.933333333333333,0.955555555555556,0.912121212121212,0.931746031746032,0.35,L8S2
0.3,0.933333333333333,0.955555555555556,0.912121212121212,0.931746031746032,0.35,L8S2
0.3,0.930662557781202,0.958730158730159,0.904191616766467,0.928571428571429,0.35,L8S2
0.3,0.930662557781202,0.958730158730159,0.904191616766467,0.928571428571429,0.35,L8S2
0.3,0.92638036809816,0.958730158730159,0.896142433234421,0.923809523809524,0.35,L8S2
0.3,0.924961715160796,0.958730158730159,0.893491124260355,0.922222222222222,0.35,L8S2
0.3,0.925190839694656,0.961904761904762,0.891176470588235,0.922222222222222,0.35,L8S2
0.3,0.925190839694656,0.961904761904762,0.891176470588235,0.922222222222222,0.35,L8S2
0.3,0.925190839694656,0.961904761904762,0.891176470588235,0.922222222222222,0.35,L8S2
0.3,0.923780487804878,0.961904761904762,0.888563049853372,0.920634920634921,0.35,L8S2
0.3,0.919575113808801,0.961904761904762,0.880813953488372,0.915873015873016,0.35,L8S2
0.3,0.922374429223744,0.961904761904762,0.885964912280702,0.919047619047619,0.35,L8S2
0.3,0.91679273827534,0.961904761904762,0.875722543352601,0.912698412698413,0.35,L8S2
0.3,0.912912912912913,0.965079365079365,0.866096866096866,0.907936507936508,0.35,L8S2
0.3,0.91679273827534,0.964968152866242,0.873198847262248,0.909523809523809,0.35,L8S2
0.3,0.91679273827534,0.964968152866242,0.873198847262248,0.909523809523809,0.35,L8S2
0.3,0.91679273827534,0.964968152866242,0.873198847262248,0.909523809523809,0.35,L8S2
0.3,0.681632653061224,0.53015873015873,0.954285714285714,0.752380952380952,0.4,L8S2
0.3,0.747081712062257,0.60952380952381,0.964824120603015,0.793650793650794,0.4,L8S2
0.3,0.78030303030303,0.653968253968254,0.967136150234742,0.815873015873016,0.4,L8S2
0.3,0.823315118397086,0.717460317460318,0.965811965811966,0.846031746031746,0.4,L8S2
0.3,0.856637168141593,0.768253968253968,0.968,0.871428571428572,0.4,L8S2
0.3,0.87304347826087,0.796825396825397,0.965384615384615,0.884126984126984,0.4,L8S2
0.3,0.881239242685026,0.812698412698413,0.962406015037594,0.890476190476191,0.4,L8S2
0.3,0.890784982935154,0.828571428571429,0.96309963099631,0.898412698412698,0.4,L8S2
0.3,0.900505902192243,0.847619047619048,0.960431654676259,0.906349206349206,0.4,L8S2
0.3,0.903010033444816,0.857142857142857,0.954063604240283,0.907936507936508,0.4,L8S2
0.3,0.905785123966942,0.86984126984127,0.944827586206897,0.909523809523809,0.4,L8S2
0.3,0.916256157635468,0.885714285714286,0.948979591836735,0.919047619047619,0.4,L8S2
0.3,0.92156862745098,0.895238095238095,0.949494949494949,0.923809523809524,0.4,L8S2
0.3,0.928571428571428,0.907936507936508,0.950166112956811,0.93015873015873,0.4,L8S2
0.3,0.928802588996764,0.911111111111111,0.947194719471947,0.93015873015873,0.4,L8S2
0.3,0.935275080906149,0.917460317460317,0.953795379537954,0.936507936507937,0.4,L8S2
0.3,0.933977455716586,0.920634920634921,0.947712418300654,0.934920634920635,0.4,L8S2
0.3,0.935897435897436,0.926984126984127,0.944983818770227,0.936507936507937,0.4,L8S2
0.3,0.942492012779553,0.936507936507937,0.948553054662379,0.942857142857143,0.4,L8S2
0.3,0.942492012779553,0.936507936507937,0.948553054662379,0.942857142857143,0.4,L8S2
0.3,0.944178628389155,0.93968253968254,0.948717948717949,0.944444444444444,0.4,L8S2
0.3,0.945859872611465,0.942857142857143,0.94888178913738,0.946031746031746,0.4,L8S2
0.3,0.944707740916272,0.949206349206349,0.940251572327044,0.944444444444444,0.4,L8S2
0.3,0.944707740916272,0.949206349206349,0.940251572327044,0.944444444444444,0.4,L8S2
0.3,0.949367088607595,0.952380952380952,0.946372239747634,0.949206349206349,0.4,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.4,L8S2
0.3,0.95253164556962,0.955555555555556,0.949526813880126,0.952380952380952,0.4,L8S2
0.3,0.954186413902054,0.958730158730159,0.949685534591195,0.953968253968254,0.4,L8S2
0.3,0.949526813880126,0.955555555555556,0.943573667711599,0.949206349206349,0.4,L8S2
0.3,0.951026856240126,0.955555555555556,0.946540880503145,0.950793650793651,0.4,L8S2
